"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/10/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,488 Crashes containing 3,009 Units and 3,851 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-03-01 00:00 and 2024-04-01 00:00"
"County Is Equal To TRAVIS"


"Crash ID","$1000 Damage to Any One Person's Property","Charge","Citation","Person Age","Person Airbag Deployed","Person Alcohol Result","Person Alcohol Specimen Type Taken","Person Blood Alcohol Content Test Result","Person Death Count","Person Drug Specimen Type","Person Drug Test Result","Person Ejected","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Not Injured Count","Person Number","Person Possible Injury Count","Person Restraint Used","Person Suspected Serious Injury Count","Person Time of Death","Person Total Injury Count","Person Type","Person Unknown Injury Count","Physical Location of An Occupant","Solicitation"
"20095471","Yes","NO DRIVERS LICENSE, DROVE ONTO CONTROLLED ACCESS HIGHWAY WHERE PROHIBITED","E0070260, ","34","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20095471","Yes","NO CHARGES","No Data","57","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20097523","Yes","AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE-COLLISION","E17565574","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20097523","Yes","NO CHARGES","No Data","53","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20097949","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20097949","Yes","NO CHARGES","No Data","32","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY","0","0","1","1","97 - NOT APPLICABLE","0","No Data","1","3 - PEDALCYCLIST","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20098317","Yes","NO CHARGES","No Data","63","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20098317","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20098615","Yes","NO CHARGES","No Data","22","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20098615","Yes","NO CHARGES","No Data","28","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20106932","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20106932","Yes","NO CHARGES","No Data","26","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20107880","Yes","NO CHARGES","No Data","53","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20117491","Yes","NO CHARGES","No Data","29","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20084307","Yes","DRIVING WHILE  INTOXICATED","240800023","28","1 - NOT DEPLOYED","1 - POSITIVE","1 - BREATH","0.188","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20084309","Yes","NO CHARGES","No Data","34","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20084345","Yes","NO CHARGES","No Data","58","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20084893","Yes","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085528","Yes","RAN RED LIGHT","E17740198","36","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085528","Yes","NO CHARGES","No Data","26","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085528","Yes","NO CHARGES","No Data","26","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20085528","Yes","NO CHARGES","No Data","22","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085529","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085529","Yes","NO CHARGES","No Data","32","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","98 - OTHER","1 - MALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","0","0","1","0","1 - SHOULDER & LAP BELT","1","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085530","No","NO CHARGES","No Data","31","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085530","No","NO CHARGES","No Data","41","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085533","Yes","FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","No Data","27","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085533","Yes","FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","No Data","47","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085533","Yes","NO CHARGES","No Data","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085533","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","99 - UNKNOWN","1","99 - UNKNOWN","0"
"20085559","Yes","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085559","Yes","NO CHARGES","No Data","26","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085560","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085560","Yes","NO CHARGES","No Data","56","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085562","Yes","NO CHARGES","No Data","38","3 - DEPLOYED, SIDE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085562","Yes","NO CHARGES","No Data","71","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085583","Yes","NO CHARGES","No Data","39","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085583","Yes","NO CHARGES","No Data","32","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY","0","0","1","1","97 - NOT APPLICABLE","0","No Data","1","3 - PEDALCYCLIST","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20085905","Yes","NO CHARGES","No Data","73","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085905","Yes","NO CHARGES","No Data","28","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086186","Yes","NO CHARGES","No Data","23","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086186","Yes","NO CHARGES","No Data","30","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086186","Yes","NO CHARGES","No Data","26","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20086194","Yes","NO CHARGES","No Data","28","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086194","Yes","NO CHARGES","No Data","36","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086194","Yes","NO CHARGES","No Data","29","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20086271","Yes","UNAUTHORIZED USE OF MOTOR VEHICLE, EVADING ARREST","240800033, 240800033","15","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","96 - NONE","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086271","Yes","NO CHARGES","No Data","16","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","96 - NONE","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20086271","Yes","NO CHARGES","No Data","13","97 - NOT APPLICABLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20086271","Yes","NO CHARGES","No Data","15","97 - NOT APPLICABLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","4","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20086271","Yes","NO CHARGES","No Data","13","97 - NOT APPLICABLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","5","0","99 - UNKNOWN","0","No Data","0","2 - PASSENGER/OCCUPANT","0","5 - SECOND SEAT CENTER","0"
"20086301","Yes","NO CHARGES","No Data","19","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086304","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","98 - OTHER (EXPLAIN IN NARRATIVE)","0","No Data","0","2 - PASSENGER/OCCUPANT","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086525","Yes","NO CHARGES","No Data","59","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086525","Yes","NO CHARGES","No Data","40","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086530","Yes","FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE - COLLISION","21033077","39","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086530","Yes","NO CHARGES","No Data","39","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086533","No","NO CHARGES","No Data","7","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY","1","0","1","0","97 - NOT APPLICABLE","0","No Data","1","3 - PEDALCYCLIST","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20086534","Yes","NO CHARGES","No Data","39","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086534","Yes","NO CHARGES","No Data","23","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086535","Yes","FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","E16842889","22","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086535","Yes","NO CHARGES","No Data","19","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20086535","Yes","NO CHARGES","No Data","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086535","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20086535","Yes","NO CHARGES","No Data","3","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","4 - CHILD SEAT, FACING FORWARD","0","No Data","0","2 - PASSENGER/OCCUPANT","0","7 - THIRD SEAT LEFT","0"
"20086535","Yes","NO CHARGES","No Data","1","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","5 - CHILD SEAT, FACING REAR","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20086536","Yes","NO DL, NO INSURANCE","E16917923","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
